Training started at: 2026-03-25 15:42:42
Total iterations: 80000
====================================================================================================
| it/Total Steps | Progress | Time | Reward | Eval Reward | QF loss| Step |
| :---: | :---: | :---: | :---: | :---: | :---: | :---: |
| 31200/80000 (39.0%) | 09:29:31 | 0.810 | 0.850 | 0.065 | 405613 |
| 31300/80000 (39.1%) | 09:31:57 | 0.789 | 0.880 | 0.078 | 406913 |
| 31400/80000 (39.3%) | 09:33:32 | 0.798 | 0.880 | 0.044 | 408213 |
| 31500/80000 (39.4%) | 09:35:07 | 0.802 | 0.880 | 0.034 | 409513 |
| 31600/80000 (39.5%) | 09:36:42 | 0.805 | 0.880 | 0.181 | 410813 |
| 31700/80000 (39.6%) | 09:39:07 | 0.818 | 0.890 | 0.096 | 412113 |
| 31800/80000 (39.8%) | 09:40:42 | 0.812 | 0.890 | 0.054 | 413413 |
| 31900/80000 (39.9%) | 09:42:17 | 0.809 | 0.890 | 0.167 | 414713 |
| 32000/80000 (40.0%) | 09:43:52 | 0.806 | 0.890 | 0.048 | 416013 |
| 32100/80000 (40.1%) | 09:46:17 | 0.814 | 0.863 | 0.182 | 417313 |
| 32200/80000 (40.3%) | 09:47:53 | 0.802 | 0.863 | 0.053 | 418613 |
| 32300/80000 (40.4%) | 09:49:28 | 0.807 | 0.863 | 0.126 | 419913 |
| 32400/80000 (40.5%) | 09:51:04 | 0.800 | 0.863 | 0.127 | 421213 |
| 32500/80000 (40.6%) | 09:55:22 | 0.812 | 0.863 | 0.083 | 422513 |
| 32600/80000 (40.8%) | 09:56:58 | 0.815 | 0.863 | 0.076 | 423813 |
| 32700/80000 (40.9%) | 09:58:33 | 0.805 | 0.863 | 0.162 | 425113 |
| 32800/80000 (41.0%) | 10:00:09 | 0.807 | 0.863 | 0.190 | 426413 |
| 32900/80000 (41.1%) | 10:02:39 | 0.798 | 0.860 | 0.164 | 427713 |
| 33000/80000 (41.3%) | 10:04:14 | 0.810 | 0.860 | 0.090 | 429013 |
| 33100/80000 (41.4%) | 10:05:50 | 0.809 | 0.860 | 0.068 | 430313 |
| 33200/80000 (41.5%) | 10:07:26 | 0.808 | 0.860 | 0.048 | 431613 |
| 33300/80000 (41.6%) | 10:09:51 | 0.794 | 0.890 | 0.128 | 432913 |
| 33400/80000 (41.8%) | 10:11:27 | 0.804 | 0.890 | 0.119 | 434213 |
| 33500/80000 (41.9%) | 10:13:03 | 0.799 | 0.890 | 0.044 | 435513 |
| 33600/80000 (42.0%) | 10:14:38 | 0.798 | 0.890 | 0.134 | 436813 |
| 33700/80000 (42.1%) | 10:17:03 | 0.809 | 0.880 | 0.069 | 438113 |
| 33800/80000 (42.3%) | 10:18:39 | 0.813 | 0.880 | 0.168 | 439413 |
| 33900/80000 (42.4%) | 10:20:14 | 0.819 | 0.880 | 0.117 | 440713 |
| 34000/80000 (42.5%) | 10:21:50 | 0.813 | 0.880 | 0.071 | 442013 |
| 34100/80000 (42.6%) | 10:24:15 | 0.826 | 0.860 | 0.133 | 443313 |
| 34200/80000 (42.8%) | 10:25:51 | 0.821 | 0.860 | 0.016 | 444613 |
| 34300/80000 (42.9%) | 10:27:26 | 0.819 | 0.860 | 0.044 | 445913 |
| 34400/80000 (43.0%) | 10:29:03 | 0.822 | 0.860 | 0.042 | 447213 |
| 34500/80000 (43.1%) | 10:31:34 | 0.815 | 0.873 | 0.048 | 448513 |
| 34600/80000 (43.3%) | 10:33:10 | 0.805 | 0.873 | 0.086 | 449813 |
| 34700/80000 (43.4%) | 10:34:46 | 0.816 | 0.873 | 0.052 | 451113 |
| 34800/80000 (43.5%) | 10:36:22 | 0.819 | 0.873 | 0.103 | 452413 |
| 34900/80000 (43.6%) | 10:38:54 | 0.802 | 0.853 | 0.170 | 453713 |
| 35000/80000 (43.8%) | 10:40:30 | 0.815 | 0.853 | 0.097 | 455013 |
| 35100/80000 (43.9%) | 10:42:06 | 0.808 | 0.853 | 0.198 | 456313 |
| 35200/80000 (44.0%) | 10:43:41 | 0.805 | 0.853 | 0.057 | 457613 |
| 35300/80000 (44.1%) | 10:46:06 | 0.806 | 0.873 | 0.124 | 458913 |
| 35400/80000 (44.3%) | 10:47:41 | 0.816 | 0.873 | 0.059 | 460213 |
| 35500/80000 (44.4%) | 10:49:16 | 0.818 | 0.873 | 0.046 | 461513 |
| 35600/80000 (44.5%) | 10:50:51 | 0.817 | 0.873 | 0.119 | 462813 |
| 35700/80000 (44.6%) | 10:53:22 | 0.805 | 0.873 | 0.126 | 464113 |
| 35800/80000 (44.8%) | 10:54:57 | 0.815 | 0.873 | 0.041 | 465413 |
| 35900/80000 (44.9%) | 10:56:31 | 0.811 | 0.873 | 0.134 | 466713 |
| 36000/80000 (45.0%) | 10:58:06 | 0.807 | 0.873 | 0.114 | 468013 |
| 36100/80000 (45.1%) | 11:00:31 | 0.825 | 0.870 | 0.036 | 469313 |
| 36200/80000 (45.3%) | 11:02:06 | 0.820 | 0.870 | 0.087 | 470613 |
| 36300/80000 (45.4%) | 11:03:42 | 0.827 | 0.870 | 0.069 | 471913 |
| 36400/80000 (45.5%) | 11:05:18 | 0.818 | 0.870 | 0.052 | 473213 |
| 36500/80000 (45.6%) | 11:07:49 | 0.806 | 0.873 | 0.063 | 474513 |
| 36600/80000 (45.8%) | 11:09:25 | 0.816 | 0.873 | 0.059 | 475813 |
| 36700/80000 (45.9%) | 11:11:00 | 0.811 | 0.873 | 0.038 | 477113 |
| 36800/80000 (46.0%) | 11:12:35 | 0.814 | 0.873 | 0.039 | 478413 |
| 36900/80000 (46.1%) | 11:15:00 | 0.831 | 0.887 | 0.076 | 479713 |
| 37000/80000 (46.3%) | 11:16:36 | 0.829 | 0.887 | 0.066 | 481013 |
| 37100/80000 (46.4%) | 11:18:11 | 0.832 | 0.887 | 0.027 | 482313 |
| 37200/80000 (46.5%) | 11:19:47 | 0.835 | 0.887 | 0.137 | 483613 |
| 37300/80000 (46.6%) | 11:22:13 | 0.806 | 0.897 | 0.014 | 484913 |
| 37400/80000 (46.8%) | 11:23:48 | 0.820 | 0.897 | 0.054 | 486213 |
| 37500/80000 (46.9%) | 11:25:24 | 0.813 | 0.897 | 0.044 | 487513 |
| 37600/80000 (47.0%) | 11:26:59 | 0.815 | 0.897 | 0.050 | 488813 |
| 37700/80000 (47.1%) | 11:29:25 | 0.826 | 0.887 | 0.153 | 490113 |
| 37800/80000 (47.3%) | 11:31:01 | 0.818 | 0.887 | 0.145 | 491413 |
| 37900/80000 (47.4%) | 11:32:36 | 0.818 | 0.887 | 0.093 | 492713 |
| 38000/80000 (47.5%) | 11:34:11 | 0.822 | 0.887 | 0.151 | 494013 |
| 38100/80000 (47.6%) | 11:36:42 | 0.809 | 0.827 | 0.073 | 495313 |
| 38200/80000 (47.8%) | 11:38:17 | 0.803 | 0.827 | 0.025 | 496613 |
| 38300/80000 (47.9%) | 11:39:53 | 0.809 | 0.827 | 0.208 | 497913 |
| 38400/80000 (48.0%) | 11:41:28 | 0.814 | 0.827 | 0.176 | 499213 |
| 38500/80000 (48.1%) | 11:43:59 | 0.815 | 0.863 | 0.059 | 500513 |
| 38600/80000 (48.3%) | 11:45:34 | 0.835 | 0.863 | 0.098 | 501813 |
| 38700/80000 (48.4%) | 11:47:09 | 0.826 | 0.863 | 0.080 | 503113 |
| 38800/80000 (48.5%) | 11:48:45 | 0.827 | 0.863 | 0.038 | 504413 |
| 38900/80000 (48.6%) | 11:51:16 | 0.832 | 0.897 | 0.035 | 505713 |
| 39000/80000 (48.8%) | 11:52:52 | 0.843 | 0.897 | 0.025 | 507013 |
| 39100/80000 (48.9%) | 11:54:27 | 0.838 | 0.897 | 0.167 | 508313 |
| 39200/80000 (49.0%) | 11:56:03 | 0.831 | 0.897 | 0.062 | 509613 |
| 39300/80000 (49.1%) | 11:58:40 | 0.831 | 0.893 | 0.017 | 510913 |
| 39400/80000 (49.3%) | 12:00:16 | 0.828 | 0.893 | 0.037 | 512213 |
| 39500/80000 (49.4%) | 12:01:51 | 0.829 | 0.893 | 0.059 | 513513 |
| 39600/80000 (49.5%) | 12:03:27 | 0.827 | 0.893 | 0.061 | 514813 |
| 39700/80000 (49.6%) | 12:06:22 | 0.797 | 0.917 | 0.151 | 516113 |
| 39800/80000 (49.8%) | 12:07:58 | 0.811 | 0.917 | 0.236 | 517413 |
| 39900/80000 (49.9%) | 12:09:33 | 0.816 | 0.917 | 0.034 | 518713 |
| 40000/80000 (50.0%) | 12:11:09 | 0.815 | 0.917 | 0.066 | 520013 |
| 40100/80000 (50.1%) | 12:13:40 | 0.825 | 0.820 | 0.159 | 521313 |
| 40200/80000 (50.3%) | 12:15:15 | 0.822 | 0.820 | 0.040 | 522613 |
| 40300/80000 (50.4%) | 12:16:51 | 0.827 | 0.820 | 0.034 | 523913 |
| 40400/80000 (50.5%) | 12:18:27 | 0.828 | 0.820 | 0.041 | 525213 |
| 40500/80000 (50.6%) | 12:20:52 | 0.802 | 0.827 | 0.027 | 526513 |
| 40600/80000 (50.8%) | 12:22:27 | 0.813 | 0.827 | 0.131 | 527813 |
| 40700/80000 (50.9%) | 12:24:02 | 0.816 | 0.827 | 0.021 | 529113 |
| 40800/80000 (51.0%) | 12:25:37 | 0.824 | 0.827 | 0.066 | 530413 |
| 40900/80000 (51.1%) | 12:28:01 | 0.803 | 0.857 | 0.050 | 531713 |
| 41000/80000 (51.3%) | 12:29:37 | 0.821 | 0.857 | 0.061 | 533013 |
| 41100/80000 (51.4%) | 12:31:11 | 0.819 | 0.857 | 0.041 | 534313 |
| 41200/80000 (51.5%) | 12:32:47 | 0.828 | 0.857 | 0.042 | 535613 |
| 41300/80000 (51.6%) | 12:35:16 | 0.831 | 0.840 | 0.118 | 536913 |
| 41400/80000 (51.8%) | 12:36:52 | 0.821 | 0.840 | 0.076 | 538213 |
| 41500/80000 (51.9%) | 12:38:27 | 0.824 | 0.840 | 0.042 | 539513 |
| 41600/80000 (52.0%) | 12:40:02 | 0.827 | 0.840 | 0.030 | 540813 |
| 41700/80000 (52.1%) | 12:42:28 | 0.854 | 0.863 | 0.063 | 542113 |
| 41800/80000 (52.3%) | 12:44:04 | 0.848 | 0.863 | 0.146 | 543413 |
| 41900/80000 (52.4%) | 12:45:39 | 0.838 | 0.863 | 0.083 | 544713 |
| 42000/80000 (52.5%) | 12:47:14 | 0.842 | 0.863 | 0.026 | 546013 |
| 42100/80000 (52.6%) | 12:49:38 | 0.825 | 0.850 | 0.050 | 547313 |
| 42200/80000 (52.8%) | 12:51:14 | 0.816 | 0.850 | 0.050 | 548613 |
| 42300/80000 (52.9%) | 12:52:50 | 0.826 | 0.850 | 0.031 | 549913 |
| 42400/80000 (53.0%) | 12:54:25 | 0.823 | 0.850 | 0.071 | 551213 |
| 42500/80000 (53.1%) | 12:56:50 | 0.826 | 0.880 | 0.120 | 552513 |
| 42600/80000 (53.3%) | 12:58:26 | 0.830 | 0.880 | 0.089 | 553813 |
| 42700/80000 (53.4%) | 13:00:01 | 0.830 | 0.880 | 0.044 | 555113 |
| 42800/80000 (53.5%) | 13:01:37 | 0.827 | 0.880 | 0.048 | 556413 |
| 42900/80000 (53.6%) | 13:04:07 | 0.828 | 0.867 | 0.087 | 557713 |
| 43000/80000 (53.8%) | 13:05:43 | 0.828 | 0.867 | 0.016 | 559013 |
| 43100/80000 (53.9%) | 13:07:19 | 0.825 | 0.867 | 0.100 | 560313 |
| 43200/80000 (54.0%) | 13:08:54 | 0.822 | 0.867 | 0.188 | 561613 |
| 43300/80000 (54.1%) | 13:11:25 | 0.826 | 0.897 | 0.125 | 562913 |
| 43400/80000 (54.3%) | 13:13:01 | 0.828 | 0.897 | 0.064 | 564213 |
| 43500/80000 (54.4%) | 13:14:37 | 0.833 | 0.897 | 0.117 | 565513 |
| 43600/80000 (54.5%) | 13:16:13 | 0.830 | 0.897 | 0.016 | 566813 |
| 43700/80000 (54.6%) | 13:18:44 | 0.849 | 0.897 | 0.056 | 568113 |
| 43800/80000 (54.8%) | 13:20:19 | 0.835 | 0.897 | 0.103 | 569413 |
| 43900/80000 (54.9%) | 13:21:54 | 0.843 | 0.897 | 0.154 | 570713 |
| 44000/80000 (55.0%) | 13:23:30 | 0.838 | 0.897 | 0.043 | 572013 |
| 44100/80000 (55.1%) | 13:25:54 | 0.831 | 0.880 | 0.174 | 573313 |
| 44200/80000 (55.3%) | 13:27:30 | 0.842 | 0.880 | 0.031 | 574613 |
| 44300/80000 (55.4%) | 13:29:05 | 0.839 | 0.880 | 0.127 | 575913 |
| 44400/80000 (55.5%) | 13:30:40 | 0.839 | 0.880 | 0.062 | 577213 |
| 44500/80000 (55.6%) | 13:33:05 | 0.846 | 0.847 | 0.091 | 578513 |
| 44600/80000 (55.8%) | 13:34:41 | 0.840 | 0.847 | 0.149 | 579813 |
| 44700/80000 (55.9%) | 13:36:16 | 0.841 | 0.847 | 0.088 | 581113 |
| 44800/80000 (56.0%) | 13:37:52 | 0.835 | 0.847 | 0.120 | 582413 |
| 44900/80000 (56.1%) | 13:40:23 | 0.831 | 0.853 | 0.061 | 583713 |
| 45000/80000 (56.3%) | 13:41:59 | 0.824 | 0.853 | 0.109 | 585013 |
| 45100/80000 (56.4%) | 13:43:34 | 0.833 | 0.853 | 0.037 | 586313 |
| 45200/80000 (56.5%) | 13:45:09 | 0.827 | 0.853 | 0.027 | 587613 |
| 45300/80000 (56.6%) | 13:47:33 | 0.848 | 0.897 | 0.048 | 588913 |
| 45400/80000 (56.8%) | 13:49:08 | 0.848 | 0.897 | 0.044 | 590213 |
| 45500/80000 (56.9%) | 13:50:44 | 0.844 | 0.897 | 0.044 | 591513 |
| 45600/80000 (57.0%) | 13:52:19 | 0.843 | 0.897 | 0.034 | 592813 |
| 45700/80000 (57.1%) | 13:54:50 | 0.818 | 0.893 | 0.076 | 594113 |
| 45800/80000 (57.3%) | 13:56:24 | 0.838 | 0.893 | 0.111 | 595413 |
| 45900/80000 (57.4%) | 13:58:00 | 0.839 | 0.893 | 0.061 | 596713 |
| 46000/80000 (57.5%) | 13:59:35 | 0.840 | 0.893 | 0.130 | 598013 |
| 46100/80000 (57.6%) | 14:02:01 | 0.852 | 0.867 | 0.098 | 599313 |
| 46200/80000 (57.8%) | 14:03:36 | 0.846 | 0.867 | 0.121 | 600613 |
| 46300/80000 (57.9%) | 14:05:11 | 0.845 | 0.867 | 0.013 | 601913 |
| 46400/80000 (58.0%) | 14:06:46 | 0.850 | 0.867 | 0.106 | 603213 |
| 46500/80000 (58.1%) | 14:09:11 | 0.851 | 0.843 | 0.037 | 604513 |
| 46600/80000 (58.3%) | 14:10:47 | 0.845 | 0.843 | 0.071 | 605813 |
| 46700/80000 (58.4%) | 14:12:22 | 0.844 | 0.843 | 0.053 | 607113 |
| 46800/80000 (58.5%) | 14:13:58 | 0.841 | 0.843 | 0.106 | 608413 |
| 46900/80000 (58.6%) | 14:16:22 | 0.843 | 0.897 | 0.172 | 609713 |
| 47000/80000 (58.8%) | 14:17:58 | 0.848 | 0.897 | 0.059 | 611013 |
| 47100/80000 (58.9%) | 14:19:33 | 0.861 | 0.897 | 0.036 | 612313 |
| 47200/80000 (59.0%) | 14:21:08 | 0.855 | 0.897 | 0.039 | 613613 |
| 47300/80000 (59.1%) | 14:23:39 | 0.865 | 0.877 | 0.041 | 614913 |
| 47400/80000 (59.3%) | 14:25:14 | 0.863 | 0.877 | 0.140 | 616213 |
| 47500/80000 (59.4%) | 14:26:50 | 0.862 | 0.877 | 0.030 | 617513 |
| 47600/80000 (59.5%) | 14:28:25 | 0.857 | 0.877 | 0.030 | 618813 |
| 47700/80000 (59.6%) | 14:30:51 | 0.843 | 0.883 | 0.020 | 620113 |
| 47800/80000 (59.8%) | 14:32:26 | 0.844 | 0.883 | 0.037 | 621413 |
| 47900/80000 (59.9%) | 14:34:01 | 0.850 | 0.883 | 0.118 | 622713 |
| 48000/80000 (60.0%) | 14:35:37 | 0.852 | 0.883 | 0.027 | 624013 |
| 48100/80000 (60.1%) | 14:38:08 | 0.865 | 0.913 | 0.031 | 625313 |
| 48200/80000 (60.3%) | 14:39:44 | 0.873 | 0.913 | 0.153 | 626613 |
| 48300/80000 (60.4%) | 14:41:19 | 0.865 | 0.913 | 0.071 | 627913 |
| 48400/80000 (60.5%) | 14:42:54 | 0.862 | 0.913 | 0.061 | 629213 |
| 48500/80000 (60.6%) | 14:45:25 | 0.846 | 0.880 | 0.053 | 630513 |
| 48600/80000 (60.8%) | 14:46:59 | 0.852 | 0.880 | 0.118 | 631813 |
| 48700/80000 (60.9%) | 14:48:34 | 0.859 | 0.880 | 0.062 | 633113 |
| 48800/80000 (61.0%) | 14:50:10 | 0.854 | 0.880 | 0.070 | 634413 |
| 48900/80000 (61.1%) | 14:52:36 | 0.872 | 0.877 | 0.018 | 635713 |
| 49000/80000 (61.3%) | 14:54:11 | 0.864 | 0.877 | 0.027 | 637013 |
| 49100/80000 (61.4%) | 14:55:47 | 0.860 | 0.877 | 0.116 | 638313 |
| 49200/80000 (61.5%) | 14:57:22 | 0.858 | 0.877 | 0.144 | 639613 |
| 49300/80000 (61.6%) | 14:59:47 | 0.874 | 0.863 | 0.027 | 640913 |
| 49400/80000 (61.8%) | 15:01:23 | 0.863 | 0.863 | 0.152 | 642213 |
| 49500/80000 (61.9%) | 15:02:58 | 0.856 | 0.863 | 0.077 | 643513 |
| 49600/80000 (62.0%) | 15:04:34 | 0.852 | 0.863 | 0.024 | 644813 |
| 49700/80000 (62.1%) | 15:06:58 | 0.854 | 0.867 | 0.055 | 646113 |
| 49800/80000 (62.3%) | 15:08:34 | 0.858 | 0.867 | 0.091 | 647413 |
| 49900/80000 (62.4%) | 15:10:10 | 0.858 | 0.867 | 0.222 | 648713 |
| 50000/80000 (62.5%) | 15:11:46 | 0.851 | 0.867 | 0.048 | 650013 |
| 50100/80000 (62.6%) | 15:14:16 | 0.863 | 0.917 | 0.026 | 651313 |
| 50200/80000 (62.8%) | 15:15:52 | 0.878 | 0.917 | 0.040 | 652613 |
| 50300/80000 (62.9%) | 15:17:27 | 0.866 | 0.917 | 0.109 | 653913 |
| 50400/80000 (63.0%) | 15:19:03 | 0.865 | 0.917 | 0.032 | 655213 |
| 50500/80000 (63.1%) | 15:21:28 | 0.829 | 0.887 | 0.030 | 656513 |
| 50600/80000 (63.3%) | 15:23:04 | 0.836 | 0.887 | 0.023 | 657813 |
| 50700/80000 (63.4%) | 15:24:40 | 0.840 | 0.887 | 0.056 | 659113 |
| 50800/80000 (63.5%) | 15:26:16 | 0.841 | 0.887 | 0.125 | 660413 |
| 50900/80000 (63.6%) | 15:28:40 | 0.862 | 0.900 | 0.064 | 661713 |
| 51000/80000 (63.8%) | 15:30:16 | 0.856 | 0.900 | 0.033 | 663013 |
| 51100/80000 (63.9%) | 15:31:52 | 0.856 | 0.900 | 0.116 | 664313 |
| 51200/80000 (64.0%) | 15:33:28 | 0.858 | 0.900 | 0.084 | 665613 |
| 51300/80000 (64.1%) | 15:35:52 | 0.858 | 0.893 | 0.067 | 666913 |
| 51400/80000 (64.3%) | 15:37:28 | 0.848 | 0.893 | 0.073 | 668213 |
| 51500/80000 (64.4%) | 15:39:04 | 0.848 | 0.893 | 0.016 | 669513 |
| 51600/80000 (64.5%) | 15:40:40 | 0.851 | 0.893 | 0.067 | 670813 |
| 51700/80000 (64.6%) | 15:43:05 | 0.849 | 0.847 | 0.045 | 672113 |
| 51800/80000 (64.8%) | 15:44:41 | 0.840 | 0.847 | 0.146 | 673413 |
| 51900/80000 (64.9%) | 15:46:17 | 0.840 | 0.847 | 0.058 | 674713 |
| 52000/80000 (65.0%) | 15:47:53 | 0.845 | 0.847 | 0.070 | 676013 |
| 52100/80000 (65.1%) | 15:50:17 | 0.886 | 0.863 | 0.023 | 677313 |
| 52200/80000 (65.3%) | 15:51:53 | 0.862 | 0.863 | 0.161 | 678613 |
| 52300/80000 (65.4%) | 15:53:29 | 0.854 | 0.863 | 0.021 | 679913 |
| 52400/80000 (65.5%) | 15:55:05 | 0.854 | 0.863 | 0.083 | 681213 |
| 52500/80000 (65.6%) | 15:57:30 | 0.868 | 0.880 | 0.084 | 682513 |
| 52600/80000 (65.8%) | 15:59:06 | 0.862 | 0.880 | 0.079 | 683813 |
| 52700/80000 (65.9%) | 16:00:42 | 0.865 | 0.880 | 0.101 | 685113 |
| 52800/80000 (66.0%) | 16:02:18 | 0.861 | 0.880 | 0.058 | 686413 |
| 52900/80000 (66.1%) | 16:04:43 | 0.886 | 0.887 | 0.081 | 687713 |
| 53000/80000 (66.3%) | 16:06:19 | 0.874 | 0.887 | 0.059 | 689013 |
| 53100/80000 (66.4%) | 16:07:55 | 0.864 | 0.887 | 0.057 | 690313 |
| 53200/80000 (66.5%) | 16:09:31 | 0.867 | 0.887 | 0.036 | 691613 |
| 53300/80000 (66.6%) | 16:11:57 | 0.855 | 0.867 | 0.038 | 692913 |
| 53400/80000 (66.8%) | 16:13:34 | 0.877 | 0.867 | 0.055 | 694213 |
| 53500/80000 (66.9%) | 16:15:10 | 0.868 | 0.867 | 0.015 | 695513 |
| 53600/80000 (67.0%) | 16:16:45 | 0.862 | 0.867 | 0.040 | 696813 |
| 53700/80000 (67.1%) | 16:19:44 | 0.863 | 0.940 | 0.019 | 698113 |
| 53800/80000 (67.3%) | 16:21:20 | 0.858 | 0.940 | 0.072 | 699413 |
| 53900/80000 (67.4%) | 16:22:56 | 0.859 | 0.940 | 0.015 | 700713 |
| 54000/80000 (67.5%) | 16:24:32 | 0.862 | 0.940 | 0.021 | 702013 |
| 54100/80000 (67.6%) | 16:27:03 | 0.877 | 0.860 | 0.023 | 703313 |
| 54200/80000 (67.8%) | 16:28:39 | 0.873 | 0.860 | 0.144 | 704613 |
| 54300/80000 (67.9%) | 16:30:15 | 0.865 | 0.860 | 0.110 | 705913 |
| 54400/80000 (68.0%) | 16:31:51 | 0.860 | 0.860 | 0.092 | 707213 |
| 54500/80000 (68.1%) | 16:34:15 | 0.872 | 0.893 | 0.088 | 708513 |
| 54600/80000 (68.3%) | 16:35:52 | 0.869 | 0.893 | 0.018 | 709813 |
| 54700/80000 (68.4%) | 16:37:28 | 0.866 | 0.893 | 0.029 | 711113 |
| 54800/80000 (68.5%) | 16:39:04 | 0.867 | 0.893 | 0.112 | 712413 |
| 54900/80000 (68.6%) | 16:41:29 | 0.855 | 0.863 | 0.056 | 713713 |
| 55000/80000 (68.8%) | 16:43:05 | 0.856 | 0.863 | 0.070 | 715013 |
| 55100/80000 (68.9%) | 16:44:41 | 0.858 | 0.863 | 0.101 | 716313 |
| 55200/80000 (69.0%) | 16:46:16 | 0.856 | 0.863 | 0.231 | 717613 |
| 55300/80000 (69.1%) | 16:48:49 | 0.882 | 0.917 | 0.043 | 718913 |
| 55400/80000 (69.3%) | 16:50:26 | 0.878 | 0.917 | 0.067 | 720213 |
| 55500/80000 (69.4%) | 16:52:01 | 0.870 | 0.917 | 0.136 | 721513 |
| 55600/80000 (69.5%) | 16:53:37 | 0.867 | 0.917 | 0.129 | 722813 |
| 55700/80000 (69.6%) | 16:56:03 | 0.868 | 0.883 | 0.070 | 724113 |
| 55800/80000 (69.8%) | 16:57:39 | 0.860 | 0.883 | 0.117 | 725413 |
| 55900/80000 (69.9%) | 16:59:14 | 0.861 | 0.883 | 0.112 | 726713 |
| 56000/80000 (70.0%) | 17:00:50 | 0.865 | 0.883 | 0.097 | 728013 |
| 56100/80000 (70.1%) | 17:03:15 | 0.866 | 0.890 | 0.065 | 729313 |
| 56200/80000 (70.3%) | 17:04:50 | 0.868 | 0.890 | 0.031 | 730613 |
| 56300/80000 (70.4%) | 17:06:26 | 0.870 | 0.890 | 0.153 | 731913 |
| 56400/80000 (70.5%) | 17:08:02 | 0.873 | 0.890 | 0.050 | 733213 |
| 56500/80000 (70.6%) | 17:10:25 | 0.875 | 0.860 | 0.051 | 734513 |
| 56600/80000 (70.8%) | 17:12:00 | 0.872 | 0.860 | 0.063 | 735813 |
| 56700/80000 (70.9%) | 17:13:36 | 0.866 | 0.860 | 0.063 | 737113 |
| 56800/80000 (71.0%) | 17:15:12 | 0.866 | 0.860 | 0.052 | 738413 |
| 56900/80000 (71.1%) | 17:17:37 | 0.851 | 0.877 | 0.135 | 739713 |
| 57000/80000 (71.3%) | 17:19:13 | 0.867 | 0.877 | 0.092 | 741013 |
| 57100/80000 (71.4%) | 17:20:49 | 0.865 | 0.877 | 0.064 | 742313 |
| 57200/80000 (71.5%) | 17:22:23 | 0.867 | 0.877 | 0.092 | 743613 |
| 57300/80000 (71.6%) | 17:24:54 | 0.877 | 0.890 | 0.149 | 744913 |
| 57400/80000 (71.8%) | 17:26:30 | 0.860 | 0.890 | 0.029 | 746213 |
| 57500/80000 (71.9%) | 17:28:05 | 0.858 | 0.890 | 0.048 | 747513 |
| 57600/80000 (72.0%) | 17:29:40 | 0.863 | 0.890 | 0.131 | 748813 |
| 57700/80000 (72.1%) | 17:32:11 | 0.882 | 0.903 | 0.030 | 750113 |
| 57800/80000 (72.3%) | 17:33:46 | 0.869 | 0.903 | 0.089 | 751413 |
| 57900/80000 (72.4%) | 17:35:22 | 0.869 | 0.903 | 0.077 | 752713 |
| 58000/80000 (72.5%) | 17:36:57 | 0.868 | 0.903 | 0.056 | 754013 |
| 58100/80000 (72.6%) | 17:39:28 | 0.852 | 0.877 | 0.170 | 755313 |
| 58200/80000 (72.8%) | 17:41:04 | 0.865 | 0.877 | 0.072 | 756613 |
| 58300/80000 (72.9%) | 17:42:40 | 0.868 | 0.877 | 0.106 | 757913 |
| 58400/80000 (73.0%) | 17:44:16 | 0.868 | 0.877 | 0.030 | 759213 |
| 58500/80000 (73.1%) | 17:46:41 | 0.878 | 0.860 | 0.050 | 760513 |
| 58600/80000 (73.3%) | 17:48:17 | 0.882 | 0.860 | 0.075 | 761813 |
| 58700/80000 (73.4%) | 17:49:52 | 0.884 | 0.860 | 0.032 | 763113 |
| 58800/80000 (73.5%) | 17:51:28 | 0.883 | 0.860 | 0.066 | 764413 |
| 58900/80000 (73.6%) | 17:53:53 | 0.888 | 0.897 | 0.123 | 765713 |
| 59000/80000 (73.8%) | 17:55:29 | 0.888 | 0.897 | 0.014 | 767013 |
| 59100/80000 (73.9%) | 17:57:04 | 0.884 | 0.897 | 0.028 | 768313 |
| 59200/80000 (74.0%) | 17:58:40 | 0.878 | 0.897 | 0.064 | 769613 |
| 59300/80000 (74.1%) | 18:01:04 | 0.868 | 0.850 | 0.096 | 770913 |
| 59400/80000 (74.3%) | 18:02:39 | 0.872 | 0.850 | 0.188 | 772213 |
| 59500/80000 (74.4%) | 18:04:16 | 0.867 | 0.850 | 0.086 | 773513 |
| 59600/80000 (74.5%) | 18:05:52 | 0.863 | 0.850 | 0.045 | 774813 |
| 59700/80000 (74.6%) | 18:08:17 | 0.889 | 0.883 | 0.027 | 776113 |
| 59800/80000 (74.8%) | 18:09:53 | 0.887 | 0.883 | 0.022 | 777413 |
| 59900/80000 (74.9%) | 18:11:29 | 0.881 | 0.883 | 0.037 | 778713 |
| 60000/80000 (75.0%) | 18:13:05 | 0.878 | 0.883 | 0.028 | 780013 |
| 60100/80000 (75.1%) | 18:15:37 | 0.862 | 0.873 | 0.040 | 781313 |
| 60200/80000 (75.3%) | 18:17:13 | 0.868 | 0.873 | 0.042 | 782613 |
| 60300/80000 (75.4%) | 18:18:49 | 0.873 | 0.873 | 0.063 | 783913 |
| 60400/80000 (75.5%) | 18:20:25 | 0.869 | 0.873 | 0.054 | 785213 |
| 60500/80000 (75.6%) | 18:22:50 | 0.891 | 0.863 | 0.023 | 786513 |
| 60600/80000 (75.8%) | 18:24:27 | 0.895 | 0.863 | 0.059 | 787813 |
