CUDA_VISIBLE_DEVICES=1 nohup python train_q_rag_logt.py    
envs=hotpotqa    \
algo=pqn_e5_hotpotqa    \
envs.data_path="/home/ai-faculty/workspace/datasets/hotpotqa"    \
steps_count=10000    \
batch_size=12    \
accumulate_grads=8    \
eval_interval=100    \
envs_parallel=1    \
max_action_length=220   > train.log 2>&1 &

Training started at: 2026-03-26 17:36:17
Total iterations: 80000
====================================================================================================
| it/Total Steps | 完成百分比 | Progress | Time | Reward | Eval Reward | QF loss| Step |
| :---: | :---: | :---: | :---: | :---: | :---: | :---: | :---: |
| 35800/80000 | 44.8% | 10:14:30 | 0.818 | 0.890 | 0.103 | 465413 |
| 35900/80000 | 44.9% | 10:16:05 | 0.819 | 0.890 | 0.116 | 466713 |
| 36000/80000 | 45.0% | 10:17:41 | 0.820 | 0.890 | 0.099 | 468013 |
| 36100/80000 | 45.1% | 10:20:08 | 0.808 | 0.860 | 0.161 | 469313 |
| 36200/80000 | 45.3% | 10:21:44 | 0.813 | 0.860 | 0.028 | 470613 |
| 36300/80000 | 45.4% | 10:23:19 | 0.812 | 0.860 | 0.015 | 471913 |
| 36400/80000 | 45.5% | 10:24:55 | 0.820 | 0.860 | 0.033 | 473213 |
| 36500/80000 | 45.6% | 10:26:31 | 0.823 | 0.860 | 0.049 | 474513 |
| 36600/80000 | 45.8% | 10:28:06 | 0.822 | 0.860 | 0.107 | 475813 |
| 36700/80000 | 45.9% | 10:29:41 | 0.823 | 0.860 | 0.082 | 477113 |
| 36800/80000 | 46.0% | 10:31:17 | 0.823 | 0.860 | 0.036 | 478413 |
| 36900/80000 | 46.1% | 10:34:11 | 0.825 | 0.893 | 0.042 | 479713 |
| 37000/80000 | 46.3% | 10:35:46 | 0.835 | 0.893 | 0.109 | 481013 |
| 37100/80000 | 46.4% | 10:37:22 | 0.826 | 0.893 | 0.034 | 482313 |
| 37200/80000 | 46.5% | 10:38:57 | 0.825 | 0.893 | 0.077 | 483613 |
